"","ACARTIA HUDSONICA","ACARTIA LONGIREMIS","AEQUOREA VICTORIA","AETIDEUS","Aglantha digitale","AGLANTHA DIGITALE","ALIENACANTHOMYSIS MACROPSIS","AMPHIPODA","ANTHOATHECATA","Anthozoa","ASCIDIACEA","AXIIDAE","BARNACLES","BIVALVIA","BRADYIDIUS SAANICHI","BRYOZOA","CALANUS MARSHALLAE","CALANUS PACIFICUS","CALLIOPIUS PACIFICUS","CANCER PRODUCTUS","Cancridae Lg","Cancridae Sm","CANDACIA COLUMBIAE","CARIDEA","CENTROPAGES ABDOMINALIS","CHAETOGNATHA","CHIRIDIUS GRACILIS","CLIONE LIMACINA","Clytia gregaria","CLYTIA GREGARIA","COPEPODA","CRANGONIDAE","CUMACEA","CYPHOCARIS CHALLENGERI","DITRICHOCORYCAEUS ANGLICUS","ECHINODERMATA","EPILABIDOCERA LONGIPEDATA","EUCALANUS BUNGII","EUPHAUSIA PACIFICA","EUPHAUSIIDAE","EUPHYSA","EUTONINA INDICANS","EVADNE","FABIA SUBQUADRATA","FISH","Forage FISH","FRITILLARIA","GALATHEIDAE","GAMMARIDEA","GASTROPODA","GLEBOCARCINUS OREGONENSIS","HARPACTICOIDA","HEMIGRAPSUS","HIPPOLYTIDAE","HYDROID","HYPERIA","HYPERIIDEA","HYPEROCHE","ISOPODA","LEPTOTHECATA","LEUCKARTIARA","LIMACINA HELICINA","LITTORINA","LOPHOPANOPEUS BELLUS","METACARCINUS GRACILIS","METACARCINUS MAGISTER","METRIDIA PACIFICA","MICROCALANUS","Mitrocoma cellularia","MONOTHULA SUBTILIS","Muggiaea atlantica","MUGGIAEA ATLANTICA","MYSIDACEA","Nanomia bijuga","Nemertea","NEOCALANUS CRISTATUS","NEOCALANUS PLUMCHRUS","NEOMYSIS","NEOTRYPAEA CALIFORNIENSIS","NOCTILUCA","OBELIA","OCTOPODA","OIKOPLEURA","OITHONA ATLANTICA","OITHONA SIMILIS","OREGONIA GRACILIS","OSTRACODA","OWENIIDAE","PACIFACANTHOMYSIS NEPHROPHTHALMA","PAGURIDAE","PANDALIDAE","PARACALANUS","PARAEUCHAETA ELONGATA","PASIPHAEA PACIFICA","PETROLISTHES","PHORONIDA","PINNIXA","PINNOTHERES","PLATYHELMINTHES","Pleurobrachia bachei","PLEUROBRACHIA BACHEI","PODON","POLYCHAETA","PROBOSCIDACTYLA FLAVICIRRATA","PSEUDOCALANUS","PSEUDOCALANUS Lg","PSEUDOCALANUS MIMUS","PSEUDOCALANUS MINUTUS","PSEUDOCALANUS MOULTONI","PSEUDOCALANUS NEWMANI","PSEUDOCALANUS Sm","PUGETTIA","RATHKEA","SARSIA","SCOLECITHRICELLA MINOR","THEMISTO PACIFICA","THYSANOESSA","THYSANOESSA RASCHII","THYSANOESSA SPINIFERA","TORTANUS","TORTANUS DISCAUDATUS","TRICONIA BOREALIS","TRICONIA MINUTA","UNKNOWN","XENACANTHOMYSIS PSEUDOMACROPSIS","Cluster"
"P8-2018-JUL",0.0346165278544043,0.00773902237644932,0,0.00446809691800396,0,0.00893628303972012,0.00999110141695175,0,0,0,0.00446809691800396,0,0.236944736204882,0.0774669094151882,0,0.059981571551526,0,0.26436549688404,0,0.00517771316027496,0,0,0,0.0346165278544043,0.00446809691800396,0.0705434112515525,0,0,0,0.0498094301162885,0.200150777098993,0.0126379808905586,0,0,0.526758259728034,0,0.0346165278544043,0,0.00893628303972012,0.0774669094088499,0.0489649503493264,0,0,0.0379220219147589,0.0346165278544043,0,0.0980477926022313,0,0,0.115040686712158,0.0136576033504049,0,0.0360306244932888,0.0298723978844835,0.0346165278544043,0,0,0,0,0,0,0.0489649503493264,0.0346165278544043,0.0651285876715825,0,0,0.00631886428457744,0,0,0,0,0,0,0,0,0,0,0,0.041926607246838,0,0.0346165278544043,0,0.340292716487533,0.1040163083834,0,0,0,0.0346165278544043,0,0.00446809691800396,0,0.545849368175,0,0,0.015588685915089,0,0.067517846263473,0,0,0,0.00893628303972012,0.0346165278544043,0.0774669094151882,0.00795707021095376,0.129862014987171,0.0346165278544043,0,0,0.0916968823584691,0.264365496874345,0.0916968823584691,0,0,0,0,0.0455814573697651,0.0346165278544043,0.00446809691800396,0,0.059981571551526,0.00631886428457744,0,0,0,0.00413665196981691,2
"P38-2016-JUL",0,0,0,0.0632123038314466,0,0,0,0,0,0,0,0,0,0.179636921992385,0,0,0,0.463052096869316,0,0,0,0,0,0,0,0.0723647574900298,0,0,0,0,0.0632123038314466,0,0,0.00631706350925735,0.37136235572569,0,0,0,0.040129244229413,0.290065837720141,0,0,0,0,0,0,0,0,0,0.463052096853534,0,0,0,0.0115335062772669,0,0,0,0,0,0,0,0.0446829546612426,0,0.0115335062772669,0.0277793182178969,0,0.068284684465969,0.126678973035481,0,0,0,0,0,0,0,0,0,0,0.0446829546612426,0,0,0,0.16175756877633,0,0.109633513428094,0,0,0,0,0,0,0.550163440045307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422311809905712,0,0.0446829546612426,0,0,0,0,0,0,0,2
"P38-2018-JUL",0,0,0,0.0765678309374781,0,0.0547137240780383,0,0,0,0,0,0,0.153589216780789,0.062496980271353,0.0441776446759043,0.062496980271353,0,0.421981840582424,0,0,0,0,0,0,0,0.0917074114506579,0.0441776446759043,0,0,0.0114031559866972,0.117112568811425,0.0114031559866972,0,0.0134925130820731,0.364043578000041,0.088441805040076,0.0105131561838094,0,0.0851290383463238,0.330940762206847,0,0,0.0441776446759043,0,0.0183876741988524,0.00987536925317983,0.0441776446759043,0,0.00570148530602573,0.076567830929617,0.0114031559866972,0,0.0114031559866972,0.0197517017531736,0,0,0,0,0.062496980271353,0,0,0.0522785029358691,0,0.0197517017531736,0.0381707005558014,0,0.0989133005592138,0.2180794721908,0,0,0,0,0,0,0,0,0,0,0.106622265958753,0,0,0,0.32411069887148,0,0.0624969802665439,0,0,0,0,0,0,0.586397869738902,0,0,0,0,0,0,0,0,0.0114031559866972,0.062496980271353,0.0441776446759043,0,0.062496980271353,0,0,0.0441776446759043,0,0.062496980271353,0,0,0,0,0,0.0344050372212247,0,0.0262544836791321,0,0,0,0,0,0.0441776446759043,0,2
"P28-2019-SEP",0,0.231899897883133,0,0.169965228923365,0,0.00443951014496339,0,0.105094536979382,0,0,0,0,0.115167913940534,0,0,0,0.00768950756989552,0.584117301531236,0.0156617084443632,0,0,0,0.0469304612134255,0,0,0.109697430078006,0,0,0,0,0.0469304612134255,0,0,0.143376902624976,0.564381317497305,0,0,0,0.00443951014496339,0.0514135229340513,0,0,0,0,0,0,0.0469304612134255,0,0,0.0663941033141078,0.00938278483815554,0,0,0.0121132419786324,0,0,0,0,0.0171311300760885,0,0,0,0,0,0,0,0.10518895856744,0.13308316355416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663941033141078,0.0663941033046989,0.0939646856201648,0,0,0,0,0,0,0.409414197946592,0,0.0117460711432671,0,0,0.00938278483815554,0,0,0,0,0,0,0,0,0,0,0,0.0813457922247166,0.105094537695848,0,0,0,0,0.0121132419786324,0.186933892651273,0,0,0,0,0,0,0,0,0,2
"P8-2017-SEP",0.040531034275798,0,0,0,0,0.0104623938823569,0.00739796217696668,0,0,0,0,0,0.099416859599998,0.114860080341781,0,0.107412102056828,0,0.385223694153624,0.0347849888020711,0.00573041595617183,0,0,0,0,0,0.0416642369775681,0,0,0,0.0509009945565289,0.186769635174204,0.00330844513320407,0,0.037803485659325,0.590837872139033,0.0573352540729868,0.0147963292820358,0,0.0593103257975985,0.121861199773383,0,0,0,0,0,0,0,0,0,0.140830239391666,0,0,0.0181220590667282,0.0182724688493965,0,0,0,0,0,0,0,0.040531034275798,0,0.0418610368144907,0.0181220590667282,0,0,0.040531034275798,0,0,0,0,0,0,0,0,0,0,0.040531034275798,0,0,0.00233942185496075,0.262457003736768,0,0.121861199773383,0,0,0,0,0.0107207732821837,0,0.51929230582752,0,0,0.0107207732821837,0,0.0104623938823569,0,0,0,0,0,0,0.00233942185496075,0.15758444787883,0,0,0,0.107412102056828,0.212135260850692,0.0573352540729868,0.0104623938823569,0,0,0,0.0755884863813647,0.040531034275798,0,0,0,0,0,0,0.040531034275798,0,2
"P8-2018-SEP",0,0.114798989031843,0,0,0,0.00885232565244681,0.0338091298013912,0.0330729004115156,0,0,0,0,0.0467806789334672,0.0740073112479901,0,0,0.0330729004115156,0.448573450993432,0,0.00618628464457224,0,0,0,0,0,0.0684760951140128,0,0,0,0.0480128947163651,0.119508573692517,0.00330669316856739,0,0.0164235812699794,0.690487286840154,0,0.00853793323159968,0,0.0102810892583045,0.0740073112369986,0,0,0,0,0.00330669316856739,0,0,0,0,0.124042758733049,0.00233818303227397,0,0.00853793323159968,0.0569532051961459,0,0,0,0,0,0,0,0.057304859658205,0,0.0190923270316793,0.00853793323159968,0,0,0.0467806789334672,0,0,0,0,0,0,0,0,0,0,0.00853793323159968,0,0,0,0.228683043000771,0,0.057304859658205,0,0,0,0,0,0,0.466494455776373,0,0,0,0,0.0120746076771172,0,0,0,0.0190923270316793,0,0.0573048596599768,0.0170764889204501,0.0467806789334672,0.0330729004115156,0,0,0.104758131063592,0.196895997742389,0.057304859658205,0,0,0,0,0.106548023738429,0,0,0.00233818303227397,0.0467806789334672,0,0,0,0,0,2
"P8-2019-SEP",0.0609680067565073,0.129615184077364,0,0,0,0,0.00272488665034834,0.0430975283736086,0,0,0,0,0.0430975283736086,0.00786614168293084,0,0.00786614168293084,0.0951896596500465,0.376987888306376,0.0157327701454111,0.00272488665034834,0,0,0,0,0,0.0568843909522503,0,0,0,0,0,0,0,0.00786614168293084,0.51133544148641,0.0430975283736086,0.0351853517723628,0,0.0727731721020944,0.0430975283736086,0,0,0,0,0.0111245189801992,0,0,0,0,0.0430975283736086,0.00786614168293084,0,0,0.0248772334918606,0,0,0,0.0430975283736086,0,0,0,0,0,0.0445118552478114,0.0114534074590502,0,0,0.0430975283736086,0,0,0.00786614168293084,0,0,0,0,0,0,0.00272488665034834,0.0485086758531797,0,0,0.00272488665034834,0.114238361104623,0,0.0609680067565073,0,0,0,0,0,0,0.643617739036322,0,0,0.0157327701454111,0,0.0430975283736086,0,0,0,0,0.00786614168293084,0,0.0111245189801992,0.0430975283736086,0.0609680067565073,0,0,0.183824260115157,0.368769767663818,0.0862753672265652,0.00786614168293084,0,0,0,0.107485609982957,0,0,0,0,0,0,0,0,0.00272488665034834,2
"P8-2020-SEP",0,0.0420773961432857,0,0,0,0,0.00297444771447326,0,0,0,0.0595240101943477,0,0.211907286036296,0.22035499925103,0,0.103220937151621,0,0.637003778588043,0,0.0180325816217757,0,0,0,0,0,0.0232966388370661,0,0,0,0.0415122463804501,0.139970353652649,0.0453208840304432,0,0.00713252499951512,0.380632582074854,0,0.0084130954182952,0.0084130954182952,0.139566858506279,0.0842295223519528,0,0,0,0,0,0,0.0420773961432857,0,0,0.0420773961432857,0.00148722221248898,0,0,0.0089234483865676,0,0.00148722221248898,0,0,0,0,0,0.139970353652649,0,0.0271289895858223,0.00556470263531952,0,0,0,0,0,0,0,0,0,0,0,0,0.00148722221248898,0.016826786387492,0,0,0,0,0,0.179427810641826,0,0,0.228510355676689,0,0.0084130954182952,0,0.478895015162021,0,0,0.00879863552767725,0,0.0118980540066042,0.0084130954182952,0,0,0.0118980540066042,0,0.104365670937252,0.0220106479273363,0.0842295223519528,0,0,0,0.0420773961432857,0,0.0595240101943477,0.0118980540066042,0,0,0,0.0445321085104151,0.0420773961432857,0,0,0,0.0420773961432857,0,0,0,0,2
"P8-2021-SEP",0,0.0444532319959983,0,0.00993693480683181,0.0146014568658912,0,0.00366940419994868,0,0,0,0,0,0.167049847491846,0.0890326277785609,0,0.109067989217353,0.0444532319959983,0.186717250655833,0,0,0,0,0,0,0,0.0461318438666082,0,0,0.00259465768136808,0,0.200067440809117,0.0188904953909133,0,0,0.455509173240676,0,0.0456503174716138,0,0.0674455850610051,0.0444532319959983,0,0,0,0.00993693480683181,0.00993693480683181,0,0.126024650776393,0,0,0.178704009587514,0,0,0.0457977590757582,0.026463479362324,0,0,0.0397575581475338,0,0.00993693480683181,0,0,0,0,0.0126229151454631,0.00635562304684317,0,0.00993693480683181,0.00993693480683181,0,0,0.0567051001908347,0,0,0,0,0,0,0,0.00993693480683181,0,0,0,0.339004034702598,0,0.172971162044362,0,0,0,0,0.00259465768136808,0.0172118425204761,0.673499770386626,0,0,0.00580185700863479,0,0.0143690419778797,0.00733885783123893,0,0.00733885783123893,0,0,0.117139231937911,0.0423478683431421,0.147925026060743,0.0444532319959983,0,0,0.172971158997617,0.0444532319959983,0.0770461022748326,0.00993693480683181,0,0,0.0198748509784408,0.0553944737737582,0,0,0,0,0.0433269362530454,0,0,0,0,2
"P38-2017-SEP",0,0,0,0.124162068376547,0,0.0530514129243072,0.0127240324730494,0,0,0,0,0,0.0505803783424253,0.0619612873198392,0,0.0800258926560801,0,0.23019677574594,0,0.0101119350830505,0,0,0,0,0,0.0517481610691472,0,0,0,0,0.101290742895582,0.0130546003989261,0,0.00505590290398603,0.489544741722525,0.13416821533458,0,0,0.0681979311241699,0.272807598023405,0,0,0,0,0.00505590290398603,0,0.179718282752406,0,0,0.152264117597725,0,0,0,0.0167692474694209,0,0,0,0,0.035758099928437,0,0,0.035758099928437,0,0,0.0130546003989261,0,0.109044727607141,0.0715620242524183,0,0,0,0.128256144819775,0.0130546003989261,0,0,0,0,0,0.0130546003989261,0,0,0,0.230962699331223,0.035758099928437,0.219213160460614,0,0,0,0,0,0,0.666429743305591,0,0,0,0,0,0,0,0,0.00923086535015035,0,0.0947284902328437,0,0,0,0,0,0,0,0,0,0,0,0,0.0310345310743793,0,0.00923086535015035,0,0,0,0,0,0.035758099928437,0,2
"P38-2018-SEP",0,0,0,0.051441493722115,0,0,0.0214089927325345,0,0,0,0,0,0.109293220560021,0.0363666040352456,0,0.0727814156314576,0,0.376000958461175,0.0093878850940473,0,0,0,0,0,0,0.0204615484435017,0,0,0,0.0440466786172037,0.120881978240358,0.0325258449620273,0,0.0439463938718062,0.400525628861527,0.126285243258146,0,0,0.0374422059234176,0.1318098028214,0,0,0,0,0,0,0,0,0,0.159154463790763,0,0,0,0.0311406679238309,0,0,0,0,0,0,0,0.0363666040352456,0,0,0.010067407377582,0,0,0.11523079150908,0,0,0,0.197299476211454,0.0093878850940473,0,0,0,0,0,0.0093878850940473,0,0,0,0.232028263063904,0,0.0891781445889722,0,0,0,0,0.0093878850940473,0,0.763936374451586,0,0,0,0,0,0,0.0363666040352456,0,0.0363666040352456,0,0.11523079150908,0,0,0,0,0,0,0,0,0,0,0,0,0.0325258449620273,0,0,0,0,0,0,0,0.0363666040352456,0,2
"P38-2019-SEP",0,0.0364747178673682,0,0.0515944913663664,0,0,0,0.109619298331584,0,0,0,0,0.0515944913663664,0.0364747178673682,0,0.0515944913663664,0.136215187896122,0.435795595385375,0,0.00941578268819221,0,0,0,0,0,0.0294640552665171,0,0,0,0,0.0816324996481482,0,0,0.0522248340671278,0.4217271816641,0,0,0,0.0688730999452795,0.175791828159021,0,0,0,0,0,0,0,0,0,0.131864120217107,0,0,0,0.0133161243584526,0,0,0,0,0,0,0,0.0066579145986653,0,0,0,0,0.0133161243584526,0.103326970427944,0,0,0.0441776515520478,0,0,0,0,0,0,0.00941578268819221,0.0312332346932875,0,0,0,0.0894438516800473,0,0.187032593082711,0,0,0,0,0,0,0.766786952408546,0,0,0,0,0,0,0,0,0,0,0.0364747178673682,0,0.0632041296900799,0,0,0,0,0.0632041296900799,0,0,0,0,0,0.0543737247051672,0,0,0,0,0,0,0,0,0,2
"P38-2020-SEP",0,0,0,0.0525030372409241,0,0,0.00586735520466461,0,0,0,0,0,0.0830719698803054,0.117617426997383,0,0.0830719698765241,0,0.368029246741315,0,0,0,0,0,0,0,0.0499907452111638,0,0,0,0.0481162880581111,0.0742847002576173,0.0138021611610843,0,0,0.425986612262875,0.117617426997383,0,0,0.0936588576503027,0.0830719698765241,0.0026239489609395,0,0.0371167213555326,0,0.0417760512385808,0,0.0371167213555326,0,0,0.0910217877035944,0.0026239489609395,0,0,0.0266332915454792,0,0,0,0,0,0,0,0,0,0,0.0108190174053389,0,0,0.117617426997383,0,0,0,0.0525686855128095,0,0,0,0,0,0,0,0,0,0,0.186622391479952,0,0.186622391479952,0,0,0,0,0.0371167213555326,0,0.776993364789771,0,0,0,0,0.00742170806345433,0,0,0,0.0026239489609395,0.0525030372409241,0.178917719111643,0.0193426129925093,0,0,0,0,0,0,0,0,0,0,0,0.0371167213555326,0,0,0,0,0,0,0,0,0,2
"P28-2016-SEP",0,0,0,0.109165545032659,0,0.0417363492256887,0,0.0976017015371021,0,0,0,0,0.0487427060407426,0.0844919109606122,0,0.109165545029457,0,0.416680287332268,0.0145788180006794,0.0045109262871546,0,0,0,0,0,0.140599811200325,0,0,0,0,0,0,0,0.0278513474684368,0.508919628995163,0,0,0,0.0138632922092309,0.0689599468056074,0,0,0,0,0,0,0,0,0,0.162308972906412,0,0,0,0.0125806615662872,0,0,0,0,0,0,0,0.109478250795127,0,0,0.00260437861781535,0,0.0689599468056074,0.176591129318178,0,0,0,0.0125806615662872,0,0,0,0,0,0,0.0487427060407426,0,0,0,0.138250588946849,0,0.146695796999418,0,0,0,0,0,0,0.651778811544145,0,0,0,0,0,0,0,0,0,0,0,0,0.0487427060407426,0,0,0,0.169594656059313,0.0844919109606122,0.0487427060407426,0,0,0,0,0.0608745276047502,0,0,0,0,0,0,0,0,0,2
"P8-2016-SEP",0,0.0623916714262246,0,0,0,0.0131451657797377,0.0180002131874918,0.0360062618915083,0,0,0,0,0.144496231355341,0.0720593103489516,0,0.114084509045582,0,0.260000034412087,0.0131451657797377,0,0,0,0,0,0,0.0231458527072615,0,0,0,0,0.119678949013712,0.00254547987035283,0,0.00804959229612931,0.44834991651943,0,0.009294902013686,0.00254547987035283,0.0197731633526221,0.0720593103528413,0.0509315587020984,0,0,0.009294902013686,0.0308321432563592,0,0.0360062618915083,0,0,0.0623916714262246,0.0371876433575361,0,0.0360062618915083,0.0310417176946555,0.0623916714262246,0,0,0,0,0,0,0.0720593103489516,0,0,0,0.009294902013686,0,0.0720593103528413,0.00359985600414683,0,0,0.0492031408002108,0.0360062618915083,0,0,0,0,0,0.0465603203278919,0,0,0,0.252065585644699,0,0.130161596553191,0,0.009294902013686,0,0,0,0,0.700978572246119,0,0,0.00509097620681418,0,0,0,0,0,0,0.0360062618915083,0,0,0.165723305934975,0.0720593103489516,0,0,0.214613584505467,0.235466696895466,0.101995838284755,0.009294902013686,0,0,0,0.0949309287047943,0,0,0,0,0,0,0,0,0,2
"P8-2015-SEP",0,0,0,0,0,0,0,0,0,0,0.0574412289349149,0,0.0574412289349149,0.115073087283174,0,0.0703702340499552,0,0.249509033068894,0.0112591958361045,0.00822247297582193,0,0,0,0,0,0.0412262302718435,0,0,0,0,0.406795836510567,0.0159232439185752,0,0.00503518033477974,0.475158732705881,0,0.0406059080616241,0,0.00411120173702031,0.0908977415367546,0,0,0.0574412289349149,0.010877401260476,0,0,0,0,0,0.135047677851607,0,0,0.0578818883949615,0.00872126188199522,0,0,0,0,0,0,0,0.0574412289349149,0,0,0.0410204961820959,0,0,0.0703702340499552,0.00411120173702031,0,0,0.0406059080616241,0,0,0,0,0,0,0.0211652268643228,0,0,0,0.259651493824067,0,0.302920783029913,0,0,0,0.0029070545324737,0,0,0.420231903374004,0,0,0.0183868373530606,0,0,0,0,0,0,0,0.0574412289349149,0,0.182557577858467,0,0,0,0.256311347063821,0.0406059080616241,0.0908977415367546,0,0,0,0,0.0792701077791369,0,0,0,0.238974130644514,0.0406059080616241,0,0,0,0.00650040818806694,2
"P38-2016-SEP",0,0,0,0.11172022184014,0,0.0128738766420622,0.00533016933168169,0,0,0,0,0,0,0.0705697379969256,0,0.132299945703781,0,0.558957283598823,0,0.00842779757195213,0,0,0,0,0,0.0892290574184631,0,0,0,0,0.0498796132248352,0.0128738766420622,0,0.0240372656347455,0.417039951576512,0,0,0,0.0532822123194559,0.132299945703781,0,0,0,0.0128738766420622,0,0,0,0,0,0.180751557611253,0,0,0,0.0128738766420622,0,0,0,0,0,0,0,0.0498796132248352,0,0,0,0,0.0845179093373586,0.150140241516838,0,0,0,0,0,0,0,0,0,0,0.0182069139388173,0,0,0,0.0864659057793271,0.0498796132248352,0.251951854601782,0,0,0,0,0,0,0.625755562670607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128738766420622,0,0,0,0,0,0,0,0.0740203225544828,0,0,0,0,0,0,0.0498796132248352,0,0,2
"P8-2014-SEP",0,0.106464796844686,0,0,0,0.00685935164082715,0.0117099664516067,0,0,0,0,0,0,0.207259611345091,0,0.130516257152697,0,0.360174033252465,0,0,0.00685935164082715,0,0,0.00685935164082715,0,0.0102400135399295,0,0,0,0,0.185109613392807,0.0118809318984094,0,0.00568006879268797,0.521776846245857,0.0531569230638346,0.02057934612458,0,0.0531569230638346,0.0752107300747782,0,0,0,0.00685935164082715,0,0,0.0531569230638346,0,0,0.150851165991808,0,0,0.0439350695500574,0.0181489926151187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752107300658464,0,0,0,0,0.00284002293686163,0,0,0,0,0,0.0118809318984094,0,0,0,0.207259611345091,0,0.268887901295443,0,0,0,0,0.00685935164082715,0,0.449930870195313,0,0,0,0,0,0,0,0,0,0,0.0921575314573349,0,0.177143556096099,0,0,0,0.245953169936654,0.0531569230638346,0.0921575314573349,0,0,0,0,0.130516257152697,0,0,0,0.160078474379024,0,0,0,0.141040920310487,0,2
"P12-2015-APR",0.0969696744993733,0.0395359906436006,0.00395257945343763,0.068514096571483,0,0.00395257945343763,0,0.0395359906436006,0,0,0,0,0.163698736214738,0.0559269195977192,0,0.236022382771629,0,0.152459838027425,0,0,0.0395359906436006,0,0,0,0,0.00790522065925522,0,0.00883832842070818,0,0.0395359906436006,0.210705962798494,0,0,0.0104577056733946,0.112029732711973,0.0395359906436006,0,0,0.089731307674215,0.568286207638944,0,0,0,0,0.0215301674773462,0,0,0.032996722635848,0,0.0969696745107601,0,0,0,0.0218900850841309,0,0,0,0,0,0.0144332430759013,0,0.0383989015105646,0,0,0,0.00558980602437961,0.112029732715265,0.182134800720276,0,0,0,0,0,0.028869493960055,0,0,0,0,0,0.163698736205639,0,0,0.414884843964452,0.0791339494037124,0.305760721185053,0,0.067747371896821,0,0.00395257945343763,0.0559269195977192,0,0.125318973565866,0.0104577056733946,0.0068461041135229,0,0.118856724083752,0.0144332430759013,0,0,0,0.0173801977332952,0,0.225497276838787,0,0.0969696745107601,0,0,0,0,0,0.0559269195977192,0,0,0,0,0.0395359906436006,0.114027857280615,0,0.0395359906436006,0,0,0,0.236022382771629,0,0,1
"P402-2015-APR",0.0332666219286121,0.0332666219286121,0.00665214634254655,0.0332666219286121,0,0.00543144139451695,0.0382226959544512,0,0.00384059959404248,0,0,0.00384059959404248,0.217257685293931,0.0332666219286121,0,0.173698691014327,0,0.0754293270579065,0,0,0,0,0,0.0171764859164331,0,0.00384059959404248,0,0,0,0.00858792622824289,0.192249004927157,0.00543144139451695,0,0,0.0332666219286121,0,0,0,0.0462633307146106,0.234979866020596,0.0332666219286121,0,0,0.0271604126275871,0,0,0.10537379028898,0.00384059959404248,0,0.0332666219286121,0,0,0,0.00940762496149995,0,0,0,0,0,0.0121453110395532,0,0,0,0,0,0,0,0.0999477818515069,0,0,0,0,0.0297534732098824,0,0,0,0,0,0.0332666219286121,0.404482837606603,0.0121453110395532,0,0.3173089863936,0,0.234979866020596,0,0.0576407652162971,0,0,0,0,0.149299454944555,0,0,0,0.141584860475235,0.0470547934822164,0,0,0,0.050096120258496,0,0.236570900931236,0.00384059959404248,0.0999477818332053,0,0,0,0,0.0332666219286121,0.0470547934725482,0,0.0334877474208602,0,0,0.00768125584509366,0.0576407652162971,0,0,0,0,0.0332666219286121,0.644168422574342,0,0,1
"P402-2017-APR",0.341863962720036,0,0,0,0,0.0425817542368942,0,0.0422493132053061,0.0422493132053061,0.0422493132053061,0,0,0.37708453474561,0.103643932608545,0,0.233455007224358,0.0154232901738385,0.0859757213131534,0,0.0436357691408506,0,0,0,0,0,0.0154232901738385,0,0,0,0,0.175039019917312,0.00433341218063379,0,0,0.133964656242369,0.0422493132053061,0,0,0,0.0845742781266535,0.00306418033409956,0,0.241260811361033,0,0.0394497143220778,0,0,0,0,0.212785840562863,0,0,0,0.042801950586768,0,0,0,0,0,0,0,0.220156225799632,0,0,0.059767354281029,0,0.0436357691408506,0.0422493132053061,0,0,0,0,0,0,0,0,0,0,0,0.208422653876309,0.059767354281029,0,0.549709659198861,0,0.225399574889189,0,0.0422493132053061,0,0,0.0462845599471215,0,0.175039019910572,0,0,0,0.0732215993700398,0.0154232901738385,0,0,0,0,0.146839496603232,0.111981817726178,0,0.059767354281029,0,0,0,0,0,0,0,0,0,0,0.00685175842821058,0,0,0,0,0,0,0.0422493132053061,0.0732215993700398,0,1
"P12-2021-APR",0.0374207602931476,0,0,0.0492751606483869,0,0,0,0,0,0,0,0.0084489257312891,0.19106714942533,0.129964621626075,0,0.0748940501831674,0.0437503062137003,0.0792619383484093,0,0,0,0,0,0,0.0374207602931476,0.00204914253019991,0.00579587872576438,0.00204914253019991,0,0,0.395403295828974,0,0,0.00204914253019991,0.0374207602931476,0,0,0,0.176182498570868,0.0648449659044289,0,0.00289792720315733,0.106015672377733,0,0.0084489257312891,0,0.145408024706687,0,0.0185568269038034,0.129964621626075,0.018707104523599,0,0,0.0061474620334127,0,0,0,0,0.0374207602931476,0,0,0.0670654979410755,0,0,0,0,0.163806827285651,0.129964623130461,0.00542154431988631,0.209837893759262,0,0,0,0,0,0,0,0,0,0.491271857608117,0,0.00289792720315733,0.460329368656278,0.0622687796870184,0.338980068853119,0,0.0748940493195141,0,0,0,0.00289792720315733,0.0669747274410493,0.00916416587104446,0.00289792720315733,0,0,0,0,0,0,0,0.0374207602931476,0.179869278075445,0.00409829367726139,0.0748940501831674,0,0,0.0374207602931476,0.0374207602931476,0,0,0,0.0118309976783771,0,0,0.0101773472960499,0,0,0,0,0,0.0374207602931476,0,0,0,1
"P12-2019-APR",0,0,0.00700470133512868,0.140555220406439,0,0.027924749136713,0,0.028600238520465,0,0,0,0.025897981784069,0.140555220410445,0.0701038479801914,0,0.0701038479801914,0,0.128237907677714,0,0.0255801333303285,0,0,0.0104420966030861,0,0.08097111244587,0.0452302031942036,0.0417797811332709,0.00404414415349741,0,0,0.165021424529259,0.0404523631084105,0,0.014951092399021,0.261935864360522,0,0,0,0.196586049135158,0.578395877340175,0.00404414415349741,0,0.0404523631084105,0,0.0132084675769629,0,0.0992233597278251,0,0,0.103289130077731,0.0212733860241144,0.0495505872733847,0,0.0262119796608051,0,0,0,0,0,0,0,0.0489964860617488,0.0404523631084105,0,0.0671147348310042,0.0202220438851425,0.176260690422986,0.137576811280592,0.0180868993214646,0,0,0,0,0,0,0,0,0,0.0104420966030861,0.0495505872733847,0,0,0.209718417278632,0.121623621293585,0.443324657140372,0,0.0701038479801914,0.0404523631084105,0,0.028600238520465,0,0.197324676066419,0.0214011747086626,0,0,0,0,0,0,0,0,0,0.165021424529259,0.00404414415349741,0,0,0,0,0,0.028600238520465,0,0,0.028600238520465,0,0,0.039288891088673,0.0572239048207986,0.00571929910019543,0.0104420966030861,0.028600238520465,0,0,0.165021424524115,0.225244356118934,0,1
