Date,DateCat,Year,Month,Longitude,Latitude,Station,NISKIN,Depth (m),Depth,pH,pCO2 µatm,Record No,CTDPRS_DBAR,Depth Category,CTDTMP_DEG_C_ITS90,CTD Salinity (PSU),SIGMATHETA_KG_M3,CTDOXY_MG_L_AVG,OXYGEN_UMOL_KG,"DIC
(µmol/kg)","TAlk
(µmol/kg)",PHOSPHATE umol_kg,SILICATE umol_kg,Aragonite,O2 in mg/l
9/13/18,9/1/18,2018,Sep,-123.10922,47.42576,P12,2,114,Deep,,,206,115,Deep 100-120m,10.9706,30.2967,23.1231,3.3816,,,,,,,
9/12/18,9/1/18,2018,Sep,-123.02242,48.27384,P22,11,3,Surface,,,71,2.921,Surf-10m,11.0448,31.4149,23.9774,5.2996,,,,,,,5.366273785
9/12/18,9/1/18,2018,Sep,-123.02244,48.27386,P22,12,3,Surface,7.746579406,815.8628682,72,2.92,Surf-10m,11.0458,31.4148,23.9772,5.3031,159.1,2082.7,2146.9,1.99,42.78,0.995902972,
9/12/18,9/1/18,2018,Sep,-123.0223,48.27378,P22,9,6,5-m,,,69,5.404,Surf-10m,11.0243,31.4493,24.0078,5.2593,,,,,,,5.292141231
9/12/18,9/1/18,2018,Sep,-123.02231,48.27378,P22,10,6,5-m,7.713036051,885.0358322,70,5.385,Surf-10m,11.03,31.4447,24.0032,5.2473,159.4,2090.4,2144.8,1.98,37.79,0.925931616,
9/12/18,9/1/18,2018,Sep,-123.02213,48.27368,P22,7,11,Mid,,,67,10.519,Surf-10m,10.9812,31.4823,24.0411,5.2058,,,,,,,5.219159995
9/12/18,9/1/18,2018,Sep,-123.02214,48.2737,P22,8,11,Mid,7.713518896,883.5358948,68,10.529,Surf-10m,10.9687,31.4893,24.0487,5.2033,157.2,2091.6,2146.1,1.98,38.11,0.925563664,
9/12/18,9/1/18,2018,Sep,-123.0219,48.27356,P22,5,21,Mid,,,65,20.684,Mid 20-30m,10.8754,31.5307,24.0973,5.1203,,,,,,,5.131762938
9/12/18,9/1/18,2018,Sep,-123.02194,48.27356,P22,6,21,Mid,7.71775451,873.4360457,66,20.464,Mid 20-30m,10.8483,31.5316,24.1027,5.1126,154.5,2092.4,2147.9,1.99,38.47,0.93021699,
9/12/18,9/1/18,2018,Sep,-123.02162,48.27342,P22,4,31,Mid,7.714018876,880.5427288,64,30.519,Mid 20-30m,10.5605,31.7306,24.3071,4.8514,157.7,2099.3,2153.3,1.98,37.9,0.917493737,5.162299639
9/12/18,9/1/18,2018,Sep,-123.02136,48.27324,P22,3,51,Mid,7.67410964,977.1765314,63,51.138,Mid 40-60m,9.7619,32.3205,24.9003,4.2173,129.2,2145.3,2186.9,2.06,39.34,0.836900386,4.944819219
9/12/18,9/1/18,2018,Sep,-123.021,48.27292,P22,2,81,Deep,7.631960025,1084.763324,62,81.353,Deep 70-90m,9.0403,32.8658,25.4423,3.5777,109.7,2183.2,2211.9,2.17,41.99,0.756620692,4.461983856
9/12/18,9/1/18,2018,Sep,-123.02076,48.27268,P22,1,91,Deep,7.620809705,1112.932416,61,100.47,Deep 70-90m,8.8217,32.9848,25.5697,3.3186,103.6,2191.9,2217.1,2.19,42.91,0.734037724,4.379241755
9/11/18,9/1/18,2018,Sep,-122.45116,47.71218,P28,11,3,Surface,7.790415167,722.9445139,11,2.69,Surf-10m,13.5441,30.0844,22.4826,6.7248,211.1,1999.2,2081.3,1.88,36.54,1.135140656,6.907150783
9/11/18,9/1/18,2018,Sep,-122.45112,47.71235,P28,12,3,Surface,,,12,2.681,Surf-10m,13.523,30.0919,22.4925,6.6782,,,,,,,
9/11/18,9/1/18,2018,Sep,-122.45142,47.71146,P28,10,5,5-m,7.794383616,716.5591672,10,5.055,Surf-10m,13.5223,30.086,22.4882,6.6755,204.8,2000.9,2084.2,1.88,36.49,1.145070861,6.699919277
9/11/18,9/1/18,2018,Sep,-122.45168,47.71102,P28,9,10,Mid,7.76998687,759.9631762,9,10.536,Surf-10m,13.2702,30.2149,22.6371,6.3585,197,2009.5,2085,1.95,36.6,1.079850926,6.447103066
9/11/18,9/1/18,2018,Sep,-122.4518,47.71084,P28,8,20,Mid,7.739952157,818.0627078,8,20.581,Mid 20-30m,12.9034,30.3267,22.7944,5.8136,175.2,2024.1,2089.9,2,38.04,1.002670669,5.734859382
9/11/18,9/1/18,2018,Sep,-122.452,47.71067,P28,7,30,Mid,7.73984277,817.7945066,7,30.463,Mid 20-30m,12.8902,30.3342,22.803,5.7758,179.5,2025.2,2091.1,2.04,37.52,1.001634863,5.876071724
9/11/18,9/1/18,2018,Sep,-122.45222,47.71044,P28,6,50,Mid,7.681905885,941.7208893,6,50.411,Mid 40-60m,12.6676,30.4184,22.9109,5.5095,172,2045.5,2094.6,2.07,38.07,0.878667264,5.63001986
9/11/18,9/1/18,2018,Sep,-122.4516,47.71062,P28,5,80,Deep,7.724368539,846.146652,5,80.723,Deep 70-90m,12.4572,30.5513,23.054,5.5494,171.4,2039.4,2100.4,1.98,37.92,0.956648222,5.609612396
9/11/18,9/1/18,2018,Sep,-122.45137,47.71044,P28,4,111,Deep,7.737427085,818.5183263,4,111.619,Deep 100-120m,12.3597,30.6166,23.1234,5.6014,176,2042.3,2107.3,1.97,36.99,0.981328812,5.761942188
9/11/18,9/1/18,2018,Sep,-122.4522,47.71,P28,3,150,Deep,7.733823526,822.673829,3,151.575,Deep 140-180m,12.3001,30.6868,23.1898,5.7188,179,2045.3,2109.7,1.95,37.03,0.970073341,5.858970699
9/11/18,9/1/18,2018,Sep,-122.45264,47.70974,P28,1,178,Deep,7.737161867,813.623068,1,179.202,Deep 140-180m,12.3069,30.6877,23.1899,5.7334,180,2044.3,2110,1.92,38.21,0.97462371,5.894578494
9/11/18,9/1/18,2018,Sep,-122.45262,47.70976,P28,2,178,Deep,,,2,179.352,Deep 140-180m,12.3066,30.6874,23.1897,5.7302,178.3,,,,,,5.838441958
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,11,3,Surface,7.953181686,476.9147142,299,2.664,Surf-10m,14.7094,29.6189,21.8883,9.5901,242.2,1924.1,2062.2,1.37,30.54,1.62843026,7.446296014
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,12,3,Surface,,,300,2.669,Surf-10m,14.7083,29.6207,21.89,9.6343,,,,,,,
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,10,5,5-m,,,298,5.595,Surf-10m,13.8001,29.7082,22.1417,5.6765,,,,,,,6.866532272
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,9,11,5-m,7.882618504,568.819532,297,5.595,Surf-10m,13.8382,29.7011,22.1287,5.6973,200,1949.2,2059.2,1.61,32.99,1.364869107,7.049107993
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,8,21,Mid,7.712953954,871.7931832,296,10.403,Mid 20-30m,13.6791,29.8642,22.2862,5.3844,168.1,2008,2067.5,2.16,42.14,0.956790645,7.026233233
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,7,31,Mid,7.774975149,748.5220169,295,20.6,Mid 20-30m,13.6779,29.9958,22.3883,6.1684,192.9,1997.1,2075,1.97,36.85,1.097119959,6.830847073
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,6,51,Mid,7.765711812,765.7797032,294,30.53,Mid 40-60m,13.6115,30.013,22.4149,6.0279,187.3,2002.2,2077.3,1.99,36.47,1.073653579,6.608219235
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,4,80,Deep,7.721067449,852.9916686,292,50.53,Deep 70-90m,13.4734,30.0487,22.4701,5.5936,178.7,2015.1,2077.2,2.14,39.93,0.970119891,6.403460522
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,5,80,Deep,,,293,50.528,Deep 70-90m,13.4738,30.0484,22.4699,5.5853,,,,,,,
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,3,100,Deep,7.721289438,850.1084004,291,81.27,Deep 100-120m,13.3847,30.1188,22.5424,5.627,178.4,2017.5,2079.9,2.14,39.34,0.966911765,6.495384298
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,2,121,Deep,,,290,89.581,Deep 100-120m,13.3868,30.1186,22.5421,5.6292,180.5,,,2.14,39.58,,6.466474691
9/15/18,9/1/18,2018,Sep,-122.7086,47.2767,P38,1,160,Deep,7.730897636,830.839185,289,89.584,Deep 140-180m,13.3868,30.1184,22.5419,5.6374,182.5,2018.2,2083.5,2.13,39.28,0.987855272,6.238180062
9/12/18,9/1/18,2018,Sep,-122.55266,48.24406,P4,11,3,Surface,8.275692264,191.2500684,131,2.646,Surf-10m,14.6313,26.7731,19.7149,12.8514,398.4,1668.4,1910.7,0.12,23.71,2.638488257,7.028285887
9/12/18,9/1/18,2018,Sep,-122.55266,48.24408,P4,12,3,Surface,,,132,2.641,Surf-10m,14.6316,26.7732,19.7149,12.8534,,,,,,,
9/12/18,9/1/18,2018,Sep,-122.55268,48.2439,P4,10,5,5-m,,,130,5.337,Surf-10m,14.0979,26.8063,19.8464,12.2532,,,,,,,6.843401773
9/12/18,9/1/18,2018,Sep,-122.55268,48.24388,P4,9,11,5-m,8.080623964,329.9182883,129,5.344,Surf-10m,14.1355,26.7851,19.8227,12.171,319.9,1779.4,1939,0.26,26.35,1.822521744,5.999201558
9/12/18,9/1/18,2018,Sep,-122.55268,48.24366,P4,7,20,Mid,7.644161707,1018.23206,127,10.788,Mid 20-30m,12.4265,28.9635,21.8287,6.7301,156.8,2005.2,2037.8,1.78,41.38,0.759729485,5.814870069
9/12/18,9/1/18,2018,Sep,-122.55268,48.24366,P4,8,20,Mid,,,128,10.788,Mid 20-30m,12.3946,28.9862,21.8521,6.6537,,,,,,,
9/12/18,9/1/18,2018,Sep,-122.55268,48.2435,P4,6,31,Mid,,,126,20.464,Mid 20-30m,11.1196,29.5474,22.5133,3.5678,,,,,,,5.716789447
9/12/18,9/1/18,2018,Sep,-122.5527,48.24347,P4,5,51,Mid,7.461031042,1570.977079,125,20.467,Mid 40-60m,11.1329,29.55,22.5131,3.5967,110.1,2063.3,2045.6,2.45,61.83,0.490707741,5.692405432
9/12/18,9/1/18,2018,Sep,-122.55268,48.24331,P4,4,81,Deep,,,124,30.842,Deep 70-90m,10.965,29.6337,22.6069,3.2846,,,,,,,5.635462392
9/12/18,9/1/18,2018,Sep,-122.55268,48.2433,P4,3,111,Deep,7.428229189,1701.301843,123,30.837,Deep 100-120m,10.96,29.6249,22.601,3.0947,144.9,2080.7,2053.7,2.55,70.78,0.455193728,5.65387003
9/12/18,9/1/18,2018,Sep,-122.55274,48.2428,P4,1,123,Deep,7.499310818,1446.104069,121,82.989,Deep 100-120m,11.6749,30.1922,22.9183,3.6442,105.5,2083,2079.6,2.72,69.17,0.559015694,5.726800272
9/12/18,9/1/18,2018,Sep,-122.55268,48.24304,P4,2,123,Deep,7.454027018,1608.852018,122,51.122,Deep 100-120m,11.2711,29.9289,22.7842,3.0012,94,2088.1,2070.1,2.7,73.03,0.494222036,
9/13/18,9/1/18,2018,Sep,-123.02174,47.35756,P402,11,3,Surface,8.337139268,158.2156202,239,2.625,Surf-10m,13.5691,28.2543,21.0652,6.2614,326.8,1640.9,1923.8,3.35,84.99,2.923879487,10.67619993
9/13/18,9/1/18,2018,Sep,-123.02172,47.35756,P402,12,3,Surface,,,240,2.623,Surf-10m,12.9311,28.5181,21.3904,5.0898,,,,,,,
9/13/18,9/1/18,2018,Sep,-123.02182,47.35742,P402,9,6,5-m,7.241297364,2661.98726,237,5.826,Surf-10m,10.1874,29.6982,22.7855,1.0581,33.7,2156.6,2069.4,3.31,84.5,0.293891913,1.101373216
9/13/18,9/1/18,2018,Sep,-123.0218,47.35744,P402,10,6,5-m,,,238,5.824,Surf-10m,10.1921,29.6955,22.7826,1.0609,,,,,,,
9/13/18,9/1/18,2018,Sep,-123.02192,47.35726,P402,7,11,Mid,7.242459852,2648.672805,235,10.906,Surf-10m,10.0597,29.7655,22.8585,1.1972,37.1,2155.4,2068.3,3.27,81.4,0.293276294,1.215101045
9/13/18,9/1/18,2018,Sep,-123.02192,47.35726,P402,8,11,Mid,,,236,10.903,Surf-10m,10.0668,29.7622,22.8549,1.2016,,,,,,,
9/13/18,9/1/18,2018,Sep,-123.02209,47.35708,P402,5,21,Deep,7.245131148,2626.675891,233,20.745,Mid 20-30m,9.9132,29.8396,22.9399,1.2037,76.5,2155.6,2069.1,3.28,81.97,0.293590342,2.504049121
9/13/18,9/1/18,2018,Sep,-123.02208,47.35708,P402,6,21,Deep,,,234,20.745,Mid 20-30m,9.9183,29.8356,22.936,1.1921,,,,,,,
9/13/18,9/1/18,2018,Sep,-123.02219,47.35694,P402,3,31,Deep,7.249418865,2594.562771,231,31.043,Mid 20-30m,9.8791,29.8688,22.9683,1.282,45.7,2152.5,2067.6,3.25,82.87,0.295683519,1.497505381
9/13/18,9/1/18,2018,Sep,-123.02218,47.35696,P402,4,31,Deep,,,232,31.037,Mid 20-30m,9.8791,29.8689,22.9683,1.2805,,,,,,,
9/13/18,9/1/18,2018,Sep,-123.02252,47.35682,P402,1,44,Deep,7.263603515,2508.807736,229,44.014,Mid 40-60m,9.869,29.8818,22.9802,1.3071,40.6,2150.4,2070.4,3.29,81.15,0.305215435,1.328751014
9/13/18,9/1/18,2018,Sep,-123.02252,47.35682,P402,2,44,Deep,,,230,44.011,Mid 40-60m,9.8683,29.8824,22.9808,1.3085,,,,,,,
9/12/18,9/1/18,2018,Sep,-122.60412,47.89546,P8,1,88,Deep,7.735608447,824.6664656,109,123.729,Deep 70-90m,11.8869,30.9835,23.495,5.5989,174.9,2061.7,2125.8,1.94,38.56,0.974184031,5.790078308
9/12/18,9/1/18,2018,Sep,-122.6041,47.89544,P8,2,51,Mid,,,110,123.784,Mid 40-60m,11.8629,31.0001,23.5122,5.5938,,,,,,,6.0183274
9/12/18,9/1/18,2018,Sep,-122.60391,47.89514,P8,3,30,Mid,7.721440573,853.5103517,111,112.011,Mid 20-30m,11.8984,30.9756,23.4865,5.6046,172.6,2061.7,2121.5,1.92,38.55,0.94471415,
9/12/18,9/1/18,2018,Sep,-122.60354,47.89461,P8,4,30,Mid,7.739409027,820.451362,112,81.564,Mid 20-30m,11.9291,30.9554,23.4646,5.6454,172.1,2059.7,2124.5,1.94,38.45,0.986881346,6.226330063
9/12/18,9/1/18,2018,Sep,-122.60309,47.89426,P8,5,20,Mid,7.738952173,822.8838254,113,51.151,Mid 20-30m,11.9759,30.9099,23.4201,5.6818,173.8,2056.1,2120.4,1.93,38.35,0.988022965,
9/12/18,9/1/18,2018,Sep,-122.60275,47.89394,P8,6,20,Mid,7.752006507,798.7336479,114,30.788,Mid 20-30m,12.0523,30.8233,23.3384,5.7419,174.6,2051.4,2119.3,1.91,39.16,1.018695454,6.329073227
9/12/18,9/1/18,2018,Sep,-122.6026,47.89364,P8,7,11,5-m,7.753555856,794.5713681,115,20.621,Surf-10m,12.2061,30.6569,23.181,5.8433,177.6,2042.2,2110.4,1.89,41.49,1.021427119,
9/12/18,9/1/18,2018,Sep,-122.6026,47.89362,P8,8,11,5-m,,,116,20.621,Surf-10m,12.2096,30.6531,23.1773,5.8465,,,,,,,6.395562174
9/12/18,9/1/18,2018,Sep,-122.60266,47.89338,P8,9,6,5-m,7.768409147,764.2972218,117,10.881,Surf-10m,12.55,30.2404,22.7942,6.1093,183.3,2022.9,2095.1,1.8,45.95,1.052497194,
9/12/18,9/1/18,2018,Sep,-122.60264,47.8932,P8,10,5,5-m,7.81890497,670.1509534,118,5.349,Surf-10m,13.0695,29.7609,22.3248,6.8968,209.2,1984.3,2071.6,1.73,50.46,1.169686776,6.561749346
9/12/18,9/1/18,2018,Sep,-122.60252,47.89304,P8,11,3,Surface,7.833187584,647.3738446,119,2.757,Surf-10m,13.1604,29.7042,22.2635,7.2532,214.9,1980.3,2072.1,1.65,51.71,1.208584533,
9/12/18,9/1/18,2018,Sep,-122.60252,47.89302,P8,12,3,Surface,,,120,2.742,Surf-10m,13.1536,29.7079,22.2677,7.2352,,,,,,,6.451186062
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,6,1,Surface,7.742027037,810.9092499,42,1.363,Surf-10m,10.6481,30.651,23.4512,6.4166,,2045.4,2103.6,2.04,42.86,0.937068624,
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,5,11,Mid,7.706864011,884.5094917,41,10.586,Surf-10m,10.4256,30.7705,23.5817,5.7856,,2062.1,2110.1,2.08,42.88,0.865548212,
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,4,20,Mid,,,40,20.285,Mid 20-30m,10.3214,30.9409,23.7319,5.5072,,2072.3,2117.1,,,,
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,3,50,Mid,7.624905092,1099.735976,39,50.522,Mid 40-60m,9.3542,32.3945,25.0237,4.0279,,2161.9,2188.4,2.32,45.73,0.741955854,
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,2,80,Deep,,,38,80.431,Deep 70-90m,8.4832,33.2037,25.7926,2.83,,2213.6,2226.3,,,,
10/18/18,10/1/18,2018,Oct,-123.0193,48.2728,P22,1,104,Deep,7.626702716,1107.506834,37,104.412,Deep 100-120m,8.3984,33.2809,25.8663,2.7229,,2221.1,2247.4,2.45,48.52,0.745082778,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,6,2,Surface,7.762025399,776.7593863,48,1.475,Surf-10m,12.6608,30.4275,22.918,6.8318,,2024.1,2095.7,2.1,42.18,1.047952803,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,5,10,Mid,7.73389715,831.9987789,47,10.402,Surf-10m,12.5973,30.5437,23.0201,6.2072,,2033.9,2097.6,2.16,40.94,0.987104772,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,4,20,Mid,7.694181809,917.1005803,46,20.531,Mid 20-30m,12.4876,30.5836,23.0719,5.8582,,2047.7,2100,2.25,42.31,0.903812557,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,3,50,Mid,,,45,50.43,Mid 40-60m,12.1208,30.7335,23.2567,5.2675,,2055.7,2108.5,,,,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,2,80,Deep,7.648587221,1018.529689,44,80.542,Deep 70-90m,11.8712,30.7978,23.3528,5.2171,,2069.2,2107.8,2.3,44.91,0.801401572,
10/19/18,10/1/18,2018,Oct,-122.4535,47.7028,P28,1,181,Deep,7.664299931,972.0258515,43,182.442,Deep 140-180m,11.1179,31.0426,23.6789,5.3309,,2082.5,2124.4,2.26,45.29,0.806634154,
4/24/19,4/1/19,2019,Apr,-123.1087,47.42496,P12,11,3,Surface,8.142151519,281.444353,215,3.276,Surf-10m,11.6036,28.551,21.656,11.1361,,1810.7,1992.85,0.835269708,30.37872688,1.997698637,11.51304287
4/24/19,4/1/19,2019,Apr,-123.1087,47.42496,P12,12,3,Surface,,,216,3.276,Surf-10m,11.6054,28.5659,21.6673,11.136,,,,,,,
4/24/19,4/1/19,2019,Apr,-123.10868,47.4249,P12,9,5,5-m,8.158445786,271.656095,213,5.464,Surf-10m,11.4425,28.7386,21.8296,11.3793,,1823.4,2013.3,0.772563213,21.97782324,2.078663041,11.784226
4/24/19,4/1/19,2019,Apr,-123.10868,47.4249,P12,10,5,5-m,,,214,5.464,Surf-10m,11.4808,28.7348,21.8199,11.3045,,,,,,,
4/24/19,4/1/19,2019,Apr,-123.10876,47.42482,P12,7,10,Mid,8.146638546,281.2081682,211,10.398,Surf-10m,11.0983,28.7782,21.9192,11.3555,,1838.1,2021.8,0.804196353,22.41154421,2.016319799,11.31547238
4/24/19,4/1/19,2019,Apr,-123.10874,47.42483,P12,8,10,Mid,,,212,10.402,Surf-10m,11.1202,28.7796,21.9166,11.3932,,,,,,,
4/24/19,4/1/19,2019,Apr,-123.10878,47.42474,P12,6,21,Mid,7.525768156,1349.543451,210,20.967,Mid 20-30m,9.944,30.0617,23.1081,4.8287,,2077,2073.3,2.497521079,58.77599676,0.553321958,5.031684004
4/24/19,4/1/19,2019,Apr,-123.1088,47.4247,P12,5,30,Mid,7.437943886,1673.872684,209,30.504,Mid 20-30m,10.2827,30.2617,23.2094,3.7046,,2110.1,2084.4,2.789824873,67.50007612,0.465914681,3.836471651
4/24/19,4/1/19,2019,Apr,-123.10878,47.42464,P12,4,51,Mid,7.460921285,1588.654041,208,50.894,Mid 40-60m,10.1876,30.391,23.326,3.5923,,2116.5,2097.2,2.828947353,69.05259416,0.491714269,3.738821985
4/24/19,4/1/19,2019,Apr,-123.10882,47.4246,P12,3,80,Deep,7.432529315,1692.091431,207,80.959,Deep 70-90m,10.2151,30.4378,23.3585,3.4888,,2120.8,2094.2,2.85142404,70.83072748,0.460565601,3.690716571
4/24/19,4/1/19,2019,Apr,-123.10882,47.42464,P12,1,115,Deep,7.442817096,1644.696002,205,116.449,Deep 100-120m,10.1711,30.4773,23.3972,3.4784,,2118.45,2095.05,2.825527733,70.94234161,0.469188922,3.679140972
4/24/19,4/1/19,2019,Apr,-123.10882,47.42464,P12,2,116,Deep,,,206,116.504,Deep 100-120m,10.1728,30.4787,23.3979,3.4829,,,,,,,
4/23/19,4/1/19,2019,Apr,-123.02124,48.27216,P22,11,3,Surface,,,83,3.384,Surf-10m,9.1151,30.8148,23.8254,7.7971,,,,,,,
4/23/19,4/1/19,2019,Apr,-123.02124,48.27218,P22,12,3,Surface,7.851293872,617.150237,84,3.383,Surf-10m,9.1159,30.8112,23.8224,7.8044,,2033.1,2117,1.718025113,32.15946386,1.124606815,8.057248035
4/23/19,4/1/19,2019,Apr,-123.02104,48.27202,P22,9,5,5-m,7.848462234,621.8608193,81,5.402,Surf-10m,9.1142,30.8141,23.825,7.7737,,2035.5,2118.6,1.715368242,32.16422916,1.118528273,7.994986353
4/23/19,4/1/19,2019,Apr,-123.02106,48.27204,P22,10,5,5-m,,,82,5.385,Surf-10m,9.1139,30.8169,23.8272,7.8029,,,,,,,
4/23/19,4/1/19,2019,Apr,-123.02092,48.27196,P22,7,11,Mid,7.84403047,629.4257307,79,10.65,Surf-10m,9.0647,30.9958,23.9746,7.5509,,2042.6,2125,1.725902594,32.28698183,1.112825221,7.836354151
4/23/19,4/1/19,2019,Apr,-123.02092,48.27198,P22,8,11,Mid,,,80,10.731,Surf-10m,9.0648,30.9957,23.9745,7.5648,,,,,,,
4/23/19,4/1/19,2019,Apr,-123.0207,48.27192,P22,5,20,Mid,7.845799254,627.3719691,77,20.093,Mid 20-30m,9.0687,31.1104,24.0638,7.5156,,2047.6,2131.2,1.710971892,32.39914942,1.121824026,7.804982689
4/23/19,4/1/19,2019,Apr,-123.02074,48.27192,P22,6,20,Mid,,,78,19.955,Mid 20-30m,9.0691,31.1136,24.0662,7.5268,,,,,,,
4/23/19,4/1/19,2019,Apr,-123.02056,48.27186,P22,4,30,Mid,7.84173021,633.694767,76,30.157,Mid 20-30m,9.0703,31.2085,24.1404,7.4966,,2051.7,2134.6,1.702807902,32.0686894,1.115031905,7.76299538
4/23/19,4/1/19,2019,Apr,-123.02039,48.2718,P22,3,51,Mid,7.834449832,647.4184866,75,50.925,Mid 40-60m,8.9477,31.5107,24.3958,7.0967,,2069.8,2151.6,1.710482185,31.53528951,1.105743791,7.349373447
4/23/19,4/1/19,2019,Apr,-123.02016,48.27172,P22,2,81,Deep,7.822990304,665.9789209,74,81.168,Deep 70-90m,8.9114,31.7953,24.6245,6.8732,,2082.5,2162.2,1.70203196,31.30122321,1.085523576,7.134883846
4/23/19,4/1/19,2019,Apr,-123.01994,48.27162,P22,1,99,Deep,7.814776399,678.1135524,73,99.924,Deep 70-90m,8.8979,31.8211,24.647,6.8308,,2084.5,2161.95,1.707729418,31.35667044,1.064444423,7.066323232
4/22/19,4/1/19,2019,Apr,-122.45332,47.70512,P28,11,3,Surface,7.913569588,507.9091491,11,3.349,Surf-10m,9.7522,28.1959,21.6835,9.5087,,1900.1,1992.75,1.632302498,47.18978517,1.168069572,9.900861558
4/22/19,4/1/19,2019,Apr,-122.45332,47.70514,P28,12,3,Surface,,,12,3.309,Surf-10m,9.7569,28.1984,21.6847,9.5015,,,,,,,
4/22/19,4/1/19,2019,Apr,-122.45332,47.70509,P28,10,6,5-m,7.905084801,520.3249211,10,5.662,Surf-10m,9.7704,28.3045,21.7654,9.499,,1909.52144,2000.4,1.641334432,46.72987641,1.155332147,9.783453077
4/22/19,4/1/19,2019,Apr,-122.45332,47.70506,P28,9,10,Mid,7.896349653,536.8959196,9,10.499,Surf-10m,9.5048,29.2552,22.5478,9.1841,,1946.2,2038,1.689577949,43.88918975,1.167592505,9.596413235
4/22/19,4/1/19,2019,Apr,-122.45334,47.70506,P28,8,20,Mid,7.87919264,564.223606,8,20.105,Mid 20-30m,9.3479,29.5369,22.7917,9.0122,,1971.4,2059.2,1.808342995,45.81028765,1.137031037,9.215331656
4/22/19,4/1/19,2019,Apr,-122.45338,47.70512,P28,7,30,Mid,7.82203386,649.4889087,7,30.649,Mid 20-30m,9.038,29.6021,22.8895,8.4045,,1991,2061.4,1.986599334,47.63944457,0.9972436,8.756242766
4/22/19,4/1/19,2019,Apr,-122.45344,47.70512,P28,6,50,Mid,7.839651327,621.4470661,6,50.785,Mid 40-60m,8.9934,29.75,23.012,8.296,,1991.9,2067.9,1.917963828,43.97797354,1.037616254,8.671634778
4/22/19,4/1/19,2019,Apr,-122.45336,47.70524,P28,5,81,Deep,7.842212298,616.3619752,5,81.245,Deep 70-90m,9.0391,29.8032,23.0472,8.2958,,1993.9,2071.4,1.891126305,42.80498315,1.044478837,8.622629476
4/22/19,4/1/19,2019,Apr,-122.45315,47.70508,P28,4,110,Deep,7.836360861,623.5372369,4,111.244,Deep 100-120m,9.0026,29.9126,23.1387,8.1892,,1997.6,2074,1.888788293,41.60018934,1.030407594,8.535149947
4/22/19,4/1/19,2019,Apr,-122.45268,47.70478,P28,3,150,Deep,7.787724951,699.5241496,3,151.376,Deep 140-180m,8.8969,30.0309,23.2475,7.9953,,2011,2074,1.929261733,43.28702108,0.923692972,8.500649361
4/22/19,4/1/19,2019,Apr,-122.4522,47.70438,P28,1,188,Deep,7.810616693,660.9394494,1,189.57,Deep 140-180m,8.837,30.0712,23.2885,7.8506,,2013.9,2083.9,1.959926818,45.39997431,0.968808641,8.242717972
4/22/19,4/1/19,2019,Apr,-122.4522,47.70442,P28,2,188,Deep,,,2,189.596,Deep 140-180m,8.8368,30.0716,23.2888,7.8507,,,,,,,8.191178306
4/26/19,4/1/19,2019,Apr,-122.70718,47.27736,P38,11,3,Surface,8.104659677,319.3340568,323,3.377,Surf-10m,11.8266,28.7211,21.7488,11.6694,,1874.9,2047.95,0.988525142,37.17899068,1.931731277,11.80853034
4/26/19,4/1/19,2019,Apr,-122.70716,47.27736,P38,12,3,Surface,,,324,3.371,Surf-10m,11.8224,28.7245,21.7522,11.6679,,,,,,,
4/26/19,4/1/19,2019,Apr,-122.70724,47.27734,P38,9,5,5-m,,,321,5.007,Surf-10m,11.0008,28.9347,22.0572,11.0868,,,,,,,
4/26/19,4/1/19,2019,Apr,-122.70723,47.27734,P38,10,5,5-m,8.022438174,394.6437183,322,5.005,Surf-10m,11.2862,28.8453,21.9392,11.2468,,1905.9,2045.7,1.261466119,37.59643917,1.610654073,11.37123887
4/26/19,4/1/19,2019,Apr,-122.70732,47.27728,P38,8,10,Mid,7.867632532,579.4918848,320,10.401,Surf-10m,9.6374,29.2716,22.5401,9.0311,,1961.5,2045.8,1.823059567,48.55794494,1.109652448,9.720187044
