x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_7592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.807857064	0	0	0	0	0	0	0	0	0
ASV_37	42.797752233	14.43081742	7.849801694	75.62410482	299.850093809	221.818931478	9.11315238	1198.25418178	357.47375815	422.90178605	32.47170625	34.54556985	8.51426147	186.567164273	40.186824337	2584.0201689	153.25360404	59.997475173	2.569859283	970.6838405	151.827448559	1886.16061664	179.05054978	518.36827939	84.981988296	82.39608199	0.627076723	36.90654091	96.79371555	5.674857737	2002.050603	302.427674112	120.68229898	71.6797235	10.141987783	27.672172348	48.58299467	639.59957142	238.619154642	365.93948095	55.473935806	154.26498416	47.986932082	333.3333528	139.37121487	210.48393862	194.136354031	53.4513681	74.783794905	102.1711442	92.814804819	2203.19388169	1100.4882309	555.34438578	138.535440161	397.87800801	41.050903524	37.658967265	63.697320572	17.46186354	2061.8096309	123.915053735	20.826515095	7.369790292	47.644574064	6.615660084	229.67410293	114.65568455	857.23493247	38.49564156	11.61035675	279.6091651	1.560103407	4.364906426	1.047743463	614.233094616	519.29052307	75.0207686	58.89151696	313.51752522	1386.0560893	563.23656411	821.27995332	0	387.15799145	16.7189138	35.21892158	49.32399956	57.07499384	2936.0758131	509.12293154	6.48476904	6.060272599	29.247464428	4.222730295	13.482068927	31.873146477	5.29598496	110.58300982	19.366840411	300.6189283	173.467780693	1578.8333346	832.45218494	11.523061376	90.779230106	5.467328529	277.44748293	248.307519875	9.370315182	7.511293242	357.87512331	55.871969872	2697.7049157	954.36776175	1092.1742759	310.027188494	168.96551722	127.779418519	3.008562985	1.39625976	1269.4538003	15.183331594	606.23368519	121.56084952
ASV_272	0	0	0	0	0	0	0	0	0	0	16.23585313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627076723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6706542	0	0	0	0	0	0	0	0	0	0	0	0	0.875789936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.120206814	0	0	0	0	0	0	0	0	0	0	0	0	217.34587942	0	0	0	0	0	0	0	0	0	0	0	0.529598496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.045977011	9.829186038	0	0	0	0	0	0
ASV_2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0479921	0	0	0	0	0	0	0	0	0	0	128.3682242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.240413629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.138856951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.315523703	0	0	0	0	0	0	0	0	0	0	12.09921444	0	0	1.368451014	0	0	3.380662594	0	3.598740356	8.342603105	0	0	0	0	0	0	0	2.287868898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.045977011	0	0	0	0	0	0	0
ASV_204	0	0	0	0	0	0	0	0	0	0	0	0	3.405704588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.232756596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_743	0	0	0	0	0	0	0	0	0	0	0	725.4569712	0	0	0	0	0	0	0	0	0	0	0	0	0	82.39608199	0	0	0	0	0	0	48.567266667	0	0	0	0	0	0	0	0	9.074410833	0	160.9195496	0	0	0	0	3.399263405	0	0	0	0	0	0	0	262.72578255	0	0	0	0	0	0	0	0	0	0	0	0	0	46.441427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.334988676	0	0	0	0	0	0	0	0	0	0	0	8.045977011	0	0	0	0	0	0	0
ASV_6263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014857673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1196	0	0	0	0	0	2.880765344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015005863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045173619	0	0	0	0	0
ASV_7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045173619	0	0	0	0	0
ASV_378	0	0	0	0	0.06169755	0	0	9.740646896	2.53527488	0	0	0	0	0	0	0	0	0.031577619	0.021415494	0	0	0.019698805	0.004567616	0.30050335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055617354	0	0	0	0	0	0	0	0	0	0.150331973	0.11330878	0	0	0.077142643	0.007642279	0	0	0	0	0	0	0	0.044724721	0	0	0	0	0	0.196888643	0	0	0.168145025	0	0	0	0	0	0.634866248	0	0	0	0	0.017751743	0	0	0.177688937	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013239962	0	0.012911227	0	0	0	0.007069057	0	0	0	0	0	0.104114613	0.089420158	0	0	0.018129737	0.013157644	0	0	0	0	0	0	0	0	0	0
ASV_1	0.09170947	0.006012841	0.014718378	0.032596597	0.567617461	0	0	51.09974285	18.94272881	0.60724359	0.642669186	0.989259528	0.085142615	0	0	0	0	4.020883424	2.883953196	0	0	8.069943945	1.584962775	6.581023372	2.832732943	1.332069992	0	25.88071182	0	0.453988619	1.331102827	0.342112753	0.40227433	0.019199926	0	0	11.95030005	6.284761005	8.31052918	0.062553757	0	0	0	11.49425355	0.275074766	0.109817707	0.165115971	6.815049433	2.972379163	0	0	16.16395511	3.568944471	0.736114896	0.164923143	1.428280029	0	0.016421061	0.095785444	0	0.044724721	0.013201178	8.806640667	6.721643556	0	0	16.38922171	4.652100989	13.94110834	3.116834615	0.430550737	0.510397682	0.336397297	4.539502683	0.261935866	0.158716562	0.158504375	0.643035159	9.168600877	0.225132278	33.53304243	0	0.293314269	0	0	0	2.844605205	0	0	0.080661423	0	0	0	0	0	0	0	0	0	0	0	0	30.45615769	5.895593769	0	0.080099324	0	0	0	7.163085384	4.842101536	0.074557317	0	27.9197955	12.03924405	0	0	8.91954023	19.23602424	0.334979758	0.305431822	0.467907651	0	0.032019385	0.108054088
ASV_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110739074	1.685823853	0.458457944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021121884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266997745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020343811	0.063263882	0	0.027013522
ASV_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153599408	0	0.034590215	0	0.37078236	0	0	0	0	0	0	0.275074766	1.220196745	0.030021086	0	0	0	0.464074024	0	0	0	0	0	0	0.016421061	0	0	0	0.021121884	0	2.105654369	0	0	0	0	0	0	0	0	0	0	0	4.761496858	0	0	0	0	0	0	0	0	0	0	0	0.088078571	0	0	0	0.016211923	0	2.339797154	0	0	0	0	0	0	0.126310474	0	0	0	0	0	0	0	0	0	0	0.024852439	0	0	0	0	0	0	0	0	0	0	0.079079852	0	0
ASV_5865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.145364943	0	0	0	0	0	0	0	0	0	0	0.153205329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.926619651	0	0	0	0	0	0	0	0	0	0	0	0
